log_dir,distinct_subplot_count,subplot_ids
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1286_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5060688592_5061151536']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1287_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5415261040_5415261712', '5415261040_6081174016', '5415261040_6081287888']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1287_2/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4564188144_4901783696', '4564188144_4901786864', '4564188144_4902036896']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1291_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4925336000_4927138432', '4925336000_4927138528']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1292_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4489107632_5235484304', '4489107632_5235264304', '4489107632_5235274336']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1294_1/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['6093231968_6093691344', '6093231968_13098435312', '6093231968_13098955216', '6093231968_13098273776', '6093231968_6094074080']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1297_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4514870960_4958343232']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1298_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4433428400_5112897536', '4433428400_5112891824']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1300_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4547575488_4397159184']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1303_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4369517168_4916937696']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1304_1/annotations/t2v_notebook_true/annotation_0000_log,40.0,"['5119893408_6081049232', '5119893408_6083544272', '5119893408_6072850128', '5119893408_6076471232', '5119893408_6070898176', '5119893408_6073018000', '5119893408_6074725392', '5119893408_6082388976', '5119893408_6074327808', '5119893408_6081826496', '5119893408_6081628640', '5119893408_6081447168', '5119893408_6079497424', '5119893408_6082983984', '5119893408_6083215136', '5119893408_6083759088', '5119893408_6074129664', '5119893408_6076639440', '5119893408_6075303600', '5119893408_6075663952', '5119893408_6076854352', '5119893408_6079662560', '5119893408_6075914416', '5119893408_6079907648', '5119893408_6076275008', '5119893408_6073979952', '5119893408_6082191120', '5119893408_6074924112', '5119893408_6081976304', '5119893408_6080241040', '5119893408_6082588128', '5119893408_6073598032', '5119893408_6073812800', '5119893408_6074543152', '5119893408_6083957520', '5119893408_6080853968', '5119893408_6070895296', '5119893408_6080059856', '5119893408_6080671680', '5119893408_6073217008']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1306_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4357743216_4574836640']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1307_1/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['5145679616_5766067888', '5145679616_5766063760', '5145679616_5766197280']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1314_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4926760112_4927090768']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1317_1/annotations/t2v_notebook_true/annotation_0000_log,1.0,['5206995072_5219453984']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1318_2/annotations/t2v_notebook_true/annotation_0000_log,1.0,['4390011248_4958407088']
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1319_3/annotations/t2v_notebook_true/annotation_0000_log,5.0,"['4422347056_6017257632', '4422347056_6017262000', '4422347056_6017900400', '4422347056_6018081872', '4422347056_6018086864']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1319_4/annotations/t2v_notebook_true/annotation_0000_log,3.0,"['4912121088_4913236880', '4895791952_4895919904', '4895923552_4912318800']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1320_1/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1320_2/annotations/t2v_notebook_true/annotation_0000_log,0.0,[]
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1321_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4394433136_5174944032', '4394433136_5174165472']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1321_2/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4423065024_5344758096', '4423065024_5344761840']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1322_1/annotations/t2v_notebook_true/annotation_0000_log,6.0,"['4929314912_5476456720', '4929314912_5476660864', '4929314912_5486463456', '4929314912_5486644640', '4929314912_5486276880', '4929314912_5476460992']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1325_1/annotations/t2v_notebook_true/annotation_0000_log,10.0,"['4893619216_4896155808', '4893619216_4896356784', '4893619216_4896155904', '4893619216_4897419584', '4893619216_4893619552', '4893619216_4898084464', '4893619216_4896175360', '4893619216_4897141248', '4893619216_4356709392', '4893619216_4898841632']"
/Users/nngu0448/Documents/data/REDCap-VisReflect/Version_1/round_2/sample_1326_1/annotations/t2v_notebook_true/annotation_0000_log,2.0,"['4354262992_5245834048', '4354262992_4588065024']"
Average,2.4413793103448276,[]
